Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
rov trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,-0.305,-0.071,-0.155,-0.161,-0.194,-0.157,-0.193,-0.164,-0.122,-0.131,-0.244,-0.148,-0.18,-0.176,-0.126,-0.146,-0.18,-0.174
,-0.297,-0.071,-0.15,-0.159,-0.195,-0.155,-0.191,-0.164,-0.123,-0.13,-0.245,-0.147,-0.179,-0.174,-0.125,-0.146,-0.179,-0.172
,-0.29,-0.071,-0.146,-0.158,-0.196,-0.153,-0.19,-0.163,-0.125,-0.129,-0.247,-0.146,-0.178,-0.172,-0.123,-0.146,-0.178,-0.171
,-0.283,-0.071,-0.142,-0.156,-0.197,-0.151,-0.188,-0.163,-0.127,-0.129,-0.249,-0.144,-0.176,-0.17,-0.122,-0.146,-0.176,-0.169
,-0.276,-0.071,-0.138,-0.154,-0.198,-0.15,-0.186,-0.163,-0.129,-0.128,-0.251,-0.143,-0.175,-0.168,-0.121,-0.145,-0.175,-0.167
,-0.269,-0.071,-0.135,-0.152,-0.199,-0.148,-0.184,-0.163,-0.131,-0.128,-0.253,-0.142,-0.173,-0.166,-0.119,-0.145,-0.173,-0.166
,-0.262,-0.071,-0.132,-0.15,-0.2,-0.146,-0.182,-0.163,-0.134,-0.128,-0.255,-0.14,-0.171,-0.164,-0.118,-0.144,-0.171,-0.164
,-0.256,-0.07,-0.13,-0.149,-0.201,-0.144,-0.181,-0.163,-0.136,-0.128,-0.257,-0.138,-0.169,-0.162,-0.117,-0.143,-0.169,-0.162
,-0.251,-0.069,-0.128,-0.147,-0.202,-0.143,-0.179,-0.163,-0.138,-0.128,-0.26,-0.137,-0.167,-0.16,-0.116,-0.142,-0.167,-0.16
,-0.246,-0.068,-0.127,-0.145,-0.202,-0.141,-0.178,-0.164,-0.14,-0.129,-0.261,-0.135,-0.165,-0.158,-0.115,-0.14,-0.165,-0.158
,-0.241,-0.067,-0.126,-0.143,-0.202,-0.14,-0.176,-0.164,-0.142,-0.13,-0.263,-0.134,-0.163,-0.157,-0.114,-0.139,-0.163,-0.157
,-0.237,-0.066,-0.126,-0.142,-0.202,-0.139,-0.175,-0.165,-0.144,-0.13,-0.265,-0.132,-0.162,-0.155,-0.114,-0.137,-0.162,-0.155
,-0.234,-0.064,-0.126,-0.14,-0.202,-0.138,-0.174,-0.165,-0.146,-0.131,-0.266,-0.131,-0.16,-0.154,-0.113,-0.135,-0.16,-0.153
,-0.231,-0.063,-0.127,-0.139,-0.201,-0.137,-0.174,-0.166,-0.147,-0.132,-0.267,-0.129,-0.158,-0.153,-0.112,-0.134,-0.158,-0.152
,-0.229,-0.061,-0.127,-0.138,-0.201,-0.136,-0.173,-0.167,-0.148,-0.134,-0.268,-0.128,-0.157,-0.152,-0.112,-0.132,-0.157,-0.151
,-0.228,-0.06,-0.128,-0.137,-0.2,-0.136,-0.173,-0.168,-0.149,-0.135,-0.268,-0.127,-0.155,-0.152,-0.112,-0.13,-0.155,-0.15
,-0.227,-0.058,-0.13,-0.137,-0.199,-0.135,-0.173,-0.168,-0.149,-0.136,-0.268,-0.126,-0.154,-0.151,-0.112,-0.128,-0.154,-0.149
,-0.227,-0.057,-0.131,-0.136,-0.197,-0.135,-0.173,-0.169,-0.149,-0.137,-0.268,-0.125,-0.153,-0.151,-0.112,-0.127,-0.153,-0.149
,-0.228,-0.055,-0.133,-0.136,-0.196,-0.135,-0.174,-0.17,-0.149,-0.139,-0.268,-0.125,-0.152,-0.151,-0.111,-0.125,-0.152,-0.148
,-0.229,-0.053,-0.135,-0.136,-0.194,-0.135,-0.174,-0.17,-0.148,-0.14,-0.267,-0.124,-0.151,-0.152,-0.112,-0.124,-0.151,-0.148
,-0.23,-0.052,-0.137,-0.136,-0.192,-0.136,-0.175,-0.171,-0.148,-0.141,-0.266,-0.124,-0.151,-0.152,-0.112,-0.122,-0.151,-0.148
,-0.232,-0.05,-0.139,-0.136,-0.19,-0.136,-0.176,-0.171,-0.146,-0.142,-0.264,-0.124,-0.15,-0.153,-0.112,-0.121,-0.15,-0.148
,-0.235,-0.049,-0.141,-0.137,-0.188,-0.137,-0.177,-0.171,-0.145,-0.142,-0.262,-0.124,-0.15,-0.153,-0.112,-0.12,-0.15,-0.148
,-0.237,-0.047,-0.143,-0.137,-0.186,-0.138,-0.178,-0.171,-0.143,-0.143,-0.26,-0.124,-0.15,-0.154,-0.112,-0.12,-0.15,-0.149
,-0.24,-0.046,-0.144,-0.138,-0.184,-0.139,-0.179,-0.171,-0.141,-0.143,-0.258,-0.124,-0.15,-0.155,-0.112,-0.119,-0.15,-0.149
,-0.244,-0.044,-0.146,-0.139,-0.182,-0.14,-0.18,-0.171,-0.139,-0.143,-0.255,-0.124,-0.15,-0.156,-0.113,-0.118,-0.15,-0.15
,-0.247,-0.043,-0.148,-0.139,-0.18,-0.141,-0.181,-0.171,-0.137,-0.143,-0.252,-0.125,-0.151,-0.157,-0.113,-0.118,-0.151,-0.151
,-0.25,-0.042,-0.149,-0.14,-0.178,-0.142,-0.182,-0.17,-0.135,-0.143,-0.25,-0.125,-0.151,-0.158,-0.113,-0.118,-0.151,-0.151
,-0.253,-0.041,-0.15,-0.141,-0.176,-0.142,-0.183,-0.169,-0.133,-0.142,-0.247,-0.126,-0.151,-0.16,-0.113,-0.118,-0.151,-0.152
,-0.256,-0.04,-0.15,-0.142,-0.174,-0.143,-0.183,-0.168,-0.13,-0.142,-0.244,-0.127,-0.152,-0.16,-0.113,-0.118,-0.152,-0.153
,-0.259,-0.039,-0.151,-0.142,-0.173,-0.144,-0.184,-0.167,-0.128,-0.14,-0.241,-0.127,-0.152,-0.161,-0.113,-0.119,-0.152,-0.153
,-0.262,-0.038,-0.151,-0.143,-0.171,-0.145,-0.184,-0.165,-0.126,-0.139,-0.238,-0.128,-0.152,-0.162,-0.113,-0.119,-0.152,-0.154
,-0.264,-0.037,-0.151,-0.143,-0.17,-0.145,-0.184,-0.164,-0.124,-0.137,-0.235,-0.128,-0.152,-0.163,-0.113,-0.12,-0.152,-0.154
,-0.266,-0.037,-0.15,-0.144,-0.169,-0.145,-0.184,-0.162,-0.122,-0.136,-0.232,-0.129,-0.152,-0.163,-0.113,-0.12,-0.152,-0.155
,-0.267,-0.037,-0.15,-0.144,-0.168,-0.145,-0.184,-0.16,-0.12,-0.134,-0.229,-0.129,-0.152,-0.164,-0.113,-0.121,-0.152,-0.155
,-0.268,-0.036,-0.149,-0.144,-0.167,-0.145,-0.184,-0.158,-0.118,-0.131,-0.227,-0.129,-0.152,-0.164,-0.112,-0.122,-0.152,-0.155
,-0.267,-0.036,-0.147,-0.143,-0.167,-0.145,-0.183,-0.156,-0.117,-0.129,-0.224,-0.129,-0.152,-0.164,-0.112,-0.123,-0.152,-0.155
,-0.267,-0.036,-0.146,-0.143,-0.166,-0.144,-0.182,-0.154,-0.115,-0.127,-0.222,-0.129,-0.151,-0.163,-0.111,-0.124,-0.151,-0.154
,-0.265,-0.037,-0.144,-0.142,-0.166,-0.144,-0.181,-0.151,-0.114,-0.124,-0.22,-0.129,-0.15,-0.163,-0.11,-0.124,-0.15,-0.154
,-0.263,-0.037,-0.142,-0.141,-0.166,-0.143,-0.18,-0.149,-0.113,-0.122,-0.219,-0.129,-0.149,-0.162,-0.109,-0.125,-0.149,-0.153
,-0.26,-0.037,-0.14,-0.14,-0.166,-0.142,-0.178,-0.146,-0.113,-0.12,-0.218,-0.128,-0.148,-0.161,-0.109,-0.126,-0.148,-0.152
,-0.256,-0.038,-0.137,-0.139,-0.166,-0.14,-0.177,-0.144,-0.112,-0.118,-0.217,-0.128,-0.147,-0.16,-0.108,-0.126,-0.147,-0.15
,-0.251,-0.039,-0.135,-0.138,-0.167,-0.139,-0.175,-0.141,-0.112,-0.116,-0.216,-0.127,-0.145,-0.159,-0.106,-0.127,-0.145,-0.149
,-0.246,-0.039,-0.132,-0.136,-0.167,-0.137,-0.173,-0.139,-0.112,-0.114,-0.216,-0.126,-0.144,-0.158,-0.105,-0.127,-0.144,-0.147
,-0.24,-0.04,-0.13,-0.135,-0.167,-0.136,-0.171,-0.136,-0.112,-0.112,-0.216,-0.125,-0.142,-0.156,-0.104,-0.127,-0.142,-0.146
,-0.233,-0.041,-0.127,-0.133,-0.168,-0.134,-0.169,-0.134,-0.112,-0.111,-0.216,-0.124,-0.14,-0.155,-0.103,-0.127,-0.14,-0.144
,-0.226,-0.042,-0.125,-0.131,-0.168,-0.132,-0.167,-0.132,-0.113,-0.109,-0.217,-0.123,-0.138,-0.153,-0.101,-0.127,-0.138,-0.142
,-0.218,-0.043,-0.123,-0.129,-0.168,-0.13,-0.166,-0.13,-0.113,-0.108,-0.218,-0.121,-0.136,-0.152,-0.1,-0.127,-0.136,-0.14
,-0.209,-0.043,-0.12,-0.128,-0.169,-0.128,-0.164,-0.128,-0.114,-0.108,-0.219,-0.12,-0.134,-0.15,-0.099,-0.127,-0.134,-0.137
,-0.201,-0.044,-0.118,-0.126,-0.169,-0.127,-0.162,-0.126,-0.114,-0.108,-0.22,-0.119,-0.132,-0.148,-0.097,-0.126,-0.132,-0.135
,-0.192,-0.045,-0.116,-0.124,-0.169,-0.125,-0.16,-0.124,-0.114,-0.108,-0.222,-0.118,-0.13,-0.147,-0.096,-0.125,-0.13,-0.133
,-0.183,-0.046,-0.115,-0.122,-0.169,-0.123,-0.159,-0.123,-0.115,-0.108,-0.223,-0.116,-0.128,-0.145,-0.095,-0.124,-0.128,-0.131
,-0.175,-0.047,-0.113,-0.121,-0.169,-0.122,-0.158,-0.122,-0.115,-0.109,-0.225,-0.115,-0.126,-0.144,-0.094,-0.124,-0.126,-0.13
,-0.166,-0.047,-0.112,-0.119,-0.169,-0.12,-0.157,-0.121,-0.115,-0.11,-0.227,-0.114,-0.124,-0.143,-0.093,-0.123,-0.124,-0.128
,-0.157,-0.048,-0.111,-0.118,-0.168,-0.119,-0.156,-0.12,-0.115,-0.111,-0.228,-0.113,-0.123,-0.142,-0.092,-0.121,-0.123,-0.126
,-0.149,-0.048,-0.11,-0.117,-0.168,-0.118,-0.155,-0.119,-0.115,-0.112,-0.23,-0.112,-0.121,-0.141,-0.091,-0.12,-0.121,-0.125
,-0.142,-0.048,-0.11,-0.116,-0.167,-0.117,-0.154,-0.118,-0.115,-0.114,-0.231,-0.112,-0.12,-0.14,-0.09,-0.119,-0.12,-0.124
,-0.135,-0.049,-0.11,-0.115,-0.167,-0.116,-0.154,-0.118,-0.114,-0.116,-0.232,-0.111,-0.119,-0.139,-0.089,-0.118,-0.119,-0.123
,-0.129,-0.049,-0.11,-0.115,-0.166,-0.115,-0.154,-0.117,-0.113,-0.118,-0.234,-0.111,-0.118,-0.139,-0.089,-0.116,-0.118,-0.123
,-0.123,-0.049,-0.11,-0.115,-0.165,-0.115,-0.154,-0.117,-0.112,-0.119,-0.234,-0.11,-0.118,-0.138,-0.088,-0.115,-0.118,-0.123
,-0.118,-0.049,-0.111,-0.115,-0.165,-0.114,-0.154,-0.117,-0.111,-0.121,-0.235,-0.11,-0.117,-0.138,-0.088,-0.114,-0.117,-0.123
,-0.114,-0.049,-0.111,-0.115,-0.164,-0.114,-0.154,-0.117,-0.11,-0.123,-0.235,-0.11,-0.117,-0.138,-0.087,-0.113,-0.117,-0.123
,-0.111,-0.048,-0.112,-0.115,-0.163,-0.114,-0.154,-0.117,-0.109,-0.125,-0.235,-0.11,-0.117,-0.138,-0.087,-0.111,-0.117,-0.124
,-0.108,-0.048,-0.113,-0.116,-0.162,-0.114,-0.155,-0.117,-0.107,-0.127,-0.235,-0.11,-0.118,-0.139,-0.087,-0.11,-0.118,-0.125
,-0.106,-0.047,-0.114,-0.116,-0.161,-0.114,-0.156,-0.118,-0.106,-0.128,-0.235,-0.111,-0.118,-0.139,-0.087,-0.11,-0.118,-0.126
,-0.106,-0.046,-0.115,-0.117,-0.16,-0.115,-0.156,-0.118,-0.104,-0.129,-0.234,-0.111,-0.119,-0.139,-0.087,-0.109,-0.119,-0.127
,-0.105,-0.046,-0.116,-0.118,-0.159,-0.115,-0.157,-0.118,-0.103,-0.13,-0.233,-0.112,-0.12,-0.14,-0.088,-0.108,-0.12,-0.129
,-0.106,-0.045,-0.118,-0.119,-0.159,-0.115,-0.157,-0.119,-0.101,-0.131,-0.232,-0.112,-0.121,-0.14,-0.088,-0.108,-0.121,-0.131
,-0.107,-0.043,-0.119,-0.12,-0.158,-0.116,-0.158,-0.119,-0.099,-0.132,-0.231,-0.113,-0.123,-0.141,-0.088,-0.107,-0.123,-0.132
,-0.109,-0.042,-0.12,-0.121,-0.157,-0.116,-0.159,-0.12,-0.098,-0.132,-0.229,-0.114,-0.124,-0.141,-0.088,-0.107,-0.124,-0.134
,-0.111,-0.041,-0.121,-0.122,-0.157,-0.116,-0.159,-0.12,-0.096,-0.132,-0.227,-0.114,-0.125,-0.141,-0.089,-0.107,-0.125,-0.136
,-0.114,-0.039,-0.121,-0.123,-0.157,-0.116,-0.16,-0.12,-0.095,-0.131,-0.226,-0.115,-0.127,-0.142,-0.089,-0.107,-0.127,-0.138
,-0.117,-0.038,-0.122,-0.124,-0.156,-0.117,-0.16,-0.121,-0.093,-0.131,-0.224,-0.116,-0.128,-0.142,-0.089,-0.108,-0.128,-0.139
,-0.12,-0.036,-0.122,-0.124,-0.156,-0.117,-0.16,-0.121,-0.092,-0.13,-0.222,-0.117,-0.129,-0.142,-0.09,-0.108,-0.129,-0.141
,-0.124,-0.034,-0.123,-0.125,-0.156,-0.117,-0.16,-0.121,-0.091,-0.128,-0.22,-0.117,-0.13,-0.142,-0.09,-0.108,-0.13,-0.142
,-0.127,-0.033,-0.123,-0.125,-0.157,-0.117,-0.16,-0.122,-0.09,-0.127,-0.218,-0.118,-0.131,-0.141,-0.09,-0.109,-0.131,-0.143
,-0.131,-0.031,-0.123,-0.125,-0.157,-0.117,-0.159,-0.122,-0.09,-0.125,-0.216,-0.119,-0.132,-0.141,-0.09,-0.11,-0.132,-0.144
,-0.135,-0.029,-0.122,-0.126,-0.157,-0.117,-0.159,-0.122,-0.089,-0.123,-0.214,-0.119,-0.132,-0.14,-0.09,-0.11,-0.132,-0.145
,-0.138,-0.027,-0.122,-0.125,-0.158,-0.116,-0.158,-0.122,-0.089,-0.121,-0.212,-0.119,-0.132,-0.14,-0.09,-0.111,-0.132,-0.145
,-0.142,-0.024,-0.121,-0.125,-0.159,-0.116,-0.158,-0.122,-0.089,-0.119,-0.211,-0.12,-0.132,-0.139,-0.09,-0.111,-0.132,-0.145
,-0.145,-0.022,-0.12,-0.124,-0.16,-0.115,-0.157,-0.122,-0.089,-0.116,-0.209,-0.12,-0.132,-0.138,-0.089,-0.112,-0.132,-0.145
,-0.148,-0.02,-0.119,-0.124,-0.161,-0.115,-0.156,-0.122,-0.09,-0.114,-0.208,-0.12,-0.132,-0.136,-0.089,-0.112,-0.132,-0.144
,-0.15,-0.018,-0.117,-0.123,-0.162,-0.114,-0.154,-0.122,-0.09,-0.111,-0.207,-0.12,-0.131,-0.135,-0.088,-0.113,-0.131,-0.144
,-0.153,-0.016,-0.116,-0.122,-0.163,-0.114,-0.153,-0.122,-0.09,-0.109,-0.206,-0.119,-0.13,-0.133,-0.087,-0.113,-0.13,-0.143
,-0.155,-0.014,-0.114,-0.121,-0.164,-0.113,-0.152,-0.122,-0.091,-0.106,-0.205,-0.119,-0.128,-0.132,-0.087,-0.113,-0.128,-0.141
,-0.156,-0.012,-0.113,-0.119,-0.165,-0.112,-0.15,-0.121,-0.092,-0.104,-0.205,-0.118,-0.127,-0.13,-0.086,-0.113,-0.127,-0.14
,-0.158,-0.01,-0.111,-0.118,-0.166,-0.112,-0.149,-0.121,-0.093,-0.101,-0.204,-0.118,-0.125,-0.128,-0.085,-0.113,-0.125,-0.138
,-0.159,-0.008,-0.109,-0.116,-0.167,-0.111,-0.148,-0.121,-0.093,-0.099,-0.204,-0.117,-0.123,-0.126,-0.083,-0.113,-0.123,-0.136
,-0.16,-0.007,-0.107,-0.115,-0.168,-0.11,-0.146,-0.12,-0.094,-0.097,-0.204,-0.116,-0.121,-0.125,-0.082,-0.112,-0.121,-0.134
,-0.16,-0.005,-0.106,-0.113,-0.169,-0.109,-0.145,-0.12,-0.095,-0.096,-0.204,-0.115,-0.119,-0.123,-0.081,-0.112,-0.119,-0.132
,-0.161,-0.004,-0.104,-0.111,-0.17,-0.109,-0.143,-0.119,-0.095,-0.094,-0.204,-0.114,-0.117,-0.121,-0.08,-0.111,-0.117,-0.13
,-0.161,-0.003,-0.103,-0.11,-0.171,-0.108,-0.142,-0.119,-0.096,-0.093,-0.204,-0.113,-0.115,-0.12,-0.078,-0.11,-0.115,-0.128
,-0.161,-0.002,-0.101,-0.108,-0.172,-0.107,-0.141,-0.118,-0.096,-0.092,-0.204,-0.112,-0.113,-0.118,-0.077,-0.109,-0.113,-0.126
,-0.161,-0.002,-0.1,-0.106,-0.172,-0.107,-0.14,-0.117,-0.096,-0.092,-0.204,-0.11,-0.111,-0.117,-0.076,-0.108,-0.111,-0.124
,-0.161,-0.001,-0.099,-0.105,-0.173,-0.106,-0.139,-0.117,-0.096,-0.091,-0.204,-0.109,-0.109,-0.116,-0.074,-0.107,-0.109,-0.122
,-0.16,-0.001,-0.098,-0.104,-0.173,-0.106,-0.138,-0.116,-0.096,-0.091,-0.204,-0.108,-0.107,-0.115,-0.073,-0.105,-0.107,-0.12
,-0.16,-0.001,-0.097,-0.103,-0.172,-0.106,-0.138,-0.115,-0.096,-0.092,-0.204,-0.107,-0.105,-0.114,-0.072,-0.104,-0.105,-0.119
,-0.16,-0.001,-0.097,-0.102,-0.172,-0.105,-0.137,-0.114,-0.096,-0.092,-0.204,-0.105,-0.104,-0.113,-0.071,-0.103,-0.104,-0.117
,-0.159,-0.002,-0.097,-0.101,-0.172,-0.105,-0.137,-0.114,-0.095,-0.093,-0.204,-0.104,-0.103,-0.113,-0.07,-0.101,-0.103,-0.116
,-0.159,-0.003,-0.097,-0.1,-0.171,-0.105,-0.137,-0.113,-0.094,-0.093,-0.203,-0.103,-0.102,-0.112,-0.07,-0.1,-0.102,-0.115
,-0.159,-0.004,-0.097,-0.099,-0.17,-0.105,-0.136,-0.112,-0.093,-0.094,-0.203,-0.102,-0.102,-0.112,-0.069,-0.098,-0.102,-0.114
,-0.159,-0.005,-0.097,-0.099,-0.169,-0.104,-0.137,-0.111,-0.092,-0.096,-0.202,-0.101,-0.101,-0.113,-0.069,-0.097,-0.101,-0.114
,-0.159,-0.006,-0.098,-0.099,-0.167,-0.104,-0.137,-0.11,-0.091,-0.097,-0.202,-0.1,-0.101,-0.113,-0.068,-0.096,-0.101,-0.113
,-0.159,-0.007,-0.099,-0.098,-0.165,-0.104,-0.137,-0.109,-0.09,-0.098,-0.201,-0.1,-0.102,-0.113,-0.068,-0.095,-0.102,-0.113
,-0.159,-0.009,-0.1,-0.098,-0.164,-0.104,-0.138,-0.108,-0.088,-0.099,-0.2,-0.099,-0.102,-0.114,-0.068,-0.094,-0.102,-0.113
,-0.159,-0.011,-0.101,-0.098,-0.162,-0.104,-0.138,-0.107,-0.087,-0.1,-0.199,-0.099,-0.103,-0.115,-0.068,-0.093,-0.103,-0.114
,-0.159,-0.012,-0.102,-0.099,-0.16,-0.104,-0.139,-0.106,-0.086,-0.101,-0.198,-0.099,-0.104,-0.115,-0.068,-0.092,-0.104,-0.114
,-0.159,-0.014,-0.103,-0.099,-0.157,-0.104,-0.139,-0.105,-0.084,-0.102,-0.197,-0.099,-0.106,-0.116,-0.068,-0.092,-0.106,-0.115
,-0.16,-0.016,-0.104,-0.099,-0.155,-0.103,-0.14,-0.104,-0.083,-0.103,-0.196,-0.099,-0.107,-0.117,-0.069,-0.091,-0.107,-0.115
,-0.16,-0.018,-0.105,-0.1,-0.153,-0.103,-0.141,-0.103,-0.081,-0.104,-0.195,-0.099,-0.109,-0.118,-0.069,-0.091,-0.109,-0.116
,-0.161,-0.019,-0.107,-0.1,-0.15,-0.103,-0.141,-0.102,-0.08,-0.105,-0.193,-0.099,-0.11,-0.119,-0.069,-0.091,-0.11,-0.117
,-0.161,-0.021,-0.108,-0.1,-0.148,-0.102,-0.142,-0.101,-0.079,-0.105,-0.192,-0.099,-0.112,-0.119,-0.07,-0.091,-0.112,-0.118
,-0.162,-0.023,-0.109,-0.1,-0.146,-0.102,-0.142,-0.1,-0.078,-0.105,-0.191,-0.1,-0.113,-0.12,-0.07,-0.091,-0.113,-0.119
,-0.162,-0.024,-0.11,-0.101,-0.143,-0.101,-0.142,-0.1,-0.078,-0.105,-0.191,-0.1,-0.115,-0.12,-0.07,-0.091,-0.115,-0.12
,-0.163,-0.026,-0.11,-0.101,-0.141,-0.101,-0.143,-0.099,-0.077,-0.105,-0.19,-0.1,-0.116,-0.121,-0.071,-0.091,-0.116,-0.121
,-0.163,-0.027,-0.111,-0.101,-0.139,-0.1,-0.143,-0.098,-0.077,-0.104,-0.189,-0.101,-0.117,-0.121,-0.071,-0.092,-0.117,-0.122
,-0.164,-0.028,-0.111,-0.1,-0.137,-0.099,-0.143,-0.097,-0.077,-0.103,-0.189,-0.101,-0.118,-0.121,-0.071,-0.092,-0.118,-0.122
,-0.164,-0.029,-0.111,-0.1,-0.136,-0.098,-0.142,-0.097,-0.077,-0.102,-0.189,-0.101,-0.119,-0.121,-0.071,-0.093,-0.119,-0.123
,-0.164,-0.03,-0.111,-0.1,-0.134,-0.097,-0.142,-0.096,-0.077,-0.101,-0.188,-0.102,-0.12,-0.121,-0.071,-0.093,-0.12,-0.124
,-0.165,-0.031,-0.111,-0.099,-0.133,-0.096,-0.141,-0.096,-0.077,-0.1,-0.189,-0.102,-0.12,-0.12,-0.071,-0.094,-0.12,-0.124
,-0.165,-0.031,-0.11,-0.098,-0.132,-0.095,-0.141,-0.095,-0.078,-0.099,-0.189,-0.102,-0.12,-0.12,-0.07,-0.094,-0.12,-0.125
,-0.165,-0.032,-0.109,-0.097,-0.131,-0.093,-0.14,-0.095,-0.079,-0.097,-0.189,-0.102,-0.12,-0.119,-0.07,-0.095,-0.12,-0.125
,-0.165,-0.032,-0.108,-0.096,-0.13,-0.092,-0.139,-0.094,-0.08,-0.096,-0.19,-0.102,-0.119,-0.118,-0.069,-0.095,-0.119,-0.125
,-0.165,-0.032,-0.107,-0.095,-0.13,-0.091,-0.137,-0.094,-0.081,-0.094,-0.19,-0.101,-0.118,-0.117,-0.068,-0.095,-0.118,-0.125
,-0.165,-0.032,-0.105,-0.093,-0.13,-0.089,-0.136,-0.094,-0.082,-0.092,-0.191,-0.101,-0.117,-0.116,-0.068,-0.096,-0.117,-0.125
,-0.164,-0.032,-0.104,-0.092,-0.13,-0.088,-0.134,-0.094,-0.084,-0.091,-0.192,-0.1,-0.115,-0.114,-0.067,-0.096,-0.115,-0.125
,-0.164,-0.032,-0.102,-0.09,-0.13,-0.086,-0.132,-0.094,-0.085,-0.089,-0.193,-0.1,-0.114,-0.113,-0.066,-0.096,-0.114,-0.125
,-0.163,-0.032,-0.1,-0.089,-0.13,-0.085,-0.131,-0.094,-0.087,-0.088,-0.194,-0.099,-0.112,-0.112,-0.065,-0.096,-0.112,-0.124
,-0.162,-0.032,-0.098,-0.087,-0.13,-0.083,-0.129,-0.094,-0.088,-0.087,-0.195,-0.098,-0.11,-0.11,-0.064,-0.095,-0.11,-0.124
,-0.162,-0.031,-0.096,-0.086,-0.131,-0.082,-0.127,-0.094,-0.089,-0.085,-0.196,-0.097,-0.108,-0.108,-0.062,-0.095,-0.108,-0.123
,-0.161,-0.031,-0.094,-0.084,-0.131,-0.081,-0.125,-0.094,-0.091,-0.084,-0.197,-0.096,-0.105,-0.107,-0.061,-0.094,-0.105,-0.122
,-0.16,-0.03,-0.092,-0.082,-0.132,-0.079,-0.123,-0.095,-0.092,-0.083,-0.198,-0.095,-0.103,-0.105,-0.06,-0.094,-0.103,-0.121
,-0.158,-0.03,-0.091,-0.081,-0.132,-0.078,-0.121,-0.095,-0.093,-0.083,-0.199,-0.094,-0.101,-0.104,-0.059,-0.093,-0.101,-0.121
,-0.157,-0.029,-0.089,-0.08,-0.133,-0.077,-0.119,-0.095,-0.095,-0.082,-0.2,-0.092,-0.099,-0.102,-0.057,-0.092,-0.099,-0.12
,-0.156,-0.029,-0.087,-0.078,-0.133,-0.077,-0.117,-0.096,-0.095,-0.081,-0.2,-0.091,-0.096,-0.101,-0.056,-0.091,-0.096,-0.119
,-0.154,-0.028,-0.086,-0.077,-0.134,-0.076,-0.116,-0.096,-0.096,-0.081,-0.2,-0.09,-0.094,-0.1,-0.055,-0.089,-0.094,-0.118
,-0.153,-0.027,-0.084,-0.077,-0.134,-0.075,-0.114,-0.097,-0.097,-0.081,-0.201,-0.089,-0.092,-0.098,-0.054,-0.088,-0.092,-0.117
,-0.151,-0.027,-0.083,-0.076,-0.135,-0.075,-0.113,-0.097,-0.097,-0.081,-0.201,-0.088,-0.09,-0.097,-0.053,-0.087,-0.09,-0.117
,-0.149,-0.026,-0.082,-0.075,-0.135,-0.074,-0.112,-0.098,-0.097,-0.081,-0.2,-0.087,-0.089,-0.096,-0.052,-0.086,-0.089,-0.116
,-0.148,-0.025,-0.082,-0.075,-0.135,-0.074,-0.111,-0.098,-0.097,-0.082,-0.2,-0.086,-0.087,-0.096,-0.052,-0.084,-0.087,-0.116
,-0.146,-0.024,-0.081,-0.075,-0.135,-0.074,-0.111,-0.099,-0.097,-0.082,-0.199,-0.085,-0.086,-0.095,-0.051,-0.083,-0.086,-0.115
,-0.145,-0.023,-0.081,-0.075,-0.135,-0.074,-0.111,-0.099,-0.097,-0.083,-0.198,-0.085,-0.085,-0.094,-0.05,-0.082,-0.085,-0.115
,-0.144,-0.022,-0.081,-0.076,-0.135,-0.074,-0.11,-0.1,-0.096,-0.083,-0.197,-0.084,-0.084,-0.094,-0.05,-0.08,-0.084,-0.114
,-0.142,-0.022,-0.081,-0.076,-0.135,-0.074,-0.111,-0.1,-0.095,-0.084,-0.196,-0.084,-0.083,-0.093,-0.05,-0.079,-0.083,-0.114
,-0.141,-0.021,-0.081,-0.077,-0.134,-0.075,-0.111,-0.1,-0.094,-0.085,-0.194,-0.083,-0.083,-0.093,-0.049,-0.078,-0.083,-0.114
,-0.14,-0.02,-0.081,-0.078,-0.134,-0.075,-0.112,-0.1,-0.093,-0.085,-0.193,-0.083,-0.083,-0.093,-0.049,-0.077,-0.083,-0.114
,-0.14,-0.018,-0.082,-0.078,-0.133,-0.076,-0.112,-0.1,-0.091,-0.086,-0.191,-0.083,-0.083,-0.092,-0.049,-0.076,-0.083,-0.114
,-0.139,-0.017,-0.082,-0.079,-0.133,-0.076,-0.113,-0.1,-0.09,-0.087,-0.189,-0.083,-0.083,-0.092,-0.049,-0.076,-0.083,-0.114
,-0.139,-0.016,-0.083,-0.081,-0.132,-0.076,-0.114,-0.1,-0.088,-0.087,-0.187,-0.083,-0.083,-0.092,-0.049,-0.075,-0.083,-0.115
,-0.138,-0.015,-0.084,-0.082,-0.132,-0.077,-0.115,-0.1,-0.087,-0.088,-0.185,-0.084,-0.083,-0.092,-0.049,-0.075,-0.083,-0.115
,-0.138,-0.013,-0.084,-0.083,-0.132,-0.077,-0.116,-0.099,-0.085,-0.088,-0.183,-0.084,-0.084,-0.092,-0.049,-0.075,-0.084,-0.115
,-0.139,-0.012,-0.085,-0.084,-0.131,-0.078,-0.117,-0.098,-0.083,-0.089,-0.181,-0.085,-0.084,-0.092,-0.049,-0.075,-0.084,-0.116
