id,N_peaks,env_peak1_pos,env_peak2_pos,env_peak3_pos,env_peak1_val,env_peak2_val,env_peak3_val,peak1_pos,peak2_pos,peak3_pos,peak1_val,peak2_val,peak3_val,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,third_major_ratio,third_second_ratio,n_peaks_duration_rateo,class
1,3,0.50909,0.31941,0.21622,0.26693,0.025233,0.0058839,0.51106,0.34251,0.22408,0.407,0.039,0.009,0.29337,0.073219,0.24958,0.022113,0.43846,0.022113,0.23077,10.2261,MAP_A
1,3,0.51057,0.29828,0.21278,0.55592,0.033637,0.0084779,0.51204,0.29386,0.19312,0.7,0.046,0.013,0.29828,0.083538,0.28007,0.018571,0.37716,0.018571,0.28261,10.0577,MAP_A
1,3,0.51057,0.29877,0.23882,0.43602,0.039358,0.0074983,0.51204,0.2973,0.22015,0.561,0.058,0.013,0.27224,0.067322,0.24729,0.023173,0.42994,0.023173,0.22414,11.0199,MAP_A
1,2,0.51548,0.33956,,0.081366,0.040892,,0.51155,0.33464,,0.124,0.038,,0.17641,0.023096,0.13092,0.30645,0.65418,,,11.337,MAP_A
1,3,0.51155,0.34447,0.2231,0.092894,0.0583,0.0062507,0.51204,0.34988,0.20393,0.157,0.044,0.01,0.28894,0.034889,0.12075,0.063694,0.39827,0.063694,0.22727,10.3827,MAP_A
1,2,0.50909,0.29631,,0.42035,0.020032,,0.51057,0.29681,,0.595,0.033,,0.21327,0.055037,0.25806,0.055462,0.58133,,,9.3779,MAP_A
1,3,0.51106,0.29828,0.19165,0.3521,0.036921,0.0087515,0.51253,0.29681,0.19607,0.45,0.06,0.017,0.3199,0.074693,0.23349,0.037778,0.38255,0.037778,0.28333,9.3779,MAP_A
1,3,0.51106,0.29681,0.42015,0.34755,0.020771,0.0077408,0.51253,0.29238,0.40295,0.46,0.03,0.008,0.21474,0.056511,0.26316,0.065217,0.57047,0.017391,0.26667,13.9703,MAP_A
1,3,0.51057,0.33514,0.2398,0.27262,0.030265,0.011961,0.51204,0.34054,0.22211,0.366,0.052,0.014,0.27125,0.053071,0.19565,0.038251,0.43378,0.038251,0.26923,11.0598,MAP_A
1,2,0.51106,0.29533,,0.36432,0.028413,,0.51253,0.29238,,0.491,0.039,,0.21622,0.057985,0.26818,0.07943,0.57047,,,9.25,MAP_A
1,3,0.51155,0.33661,0.17101,0.40286,0.062175,0.0074002,0.51302,0.35086,0.1715,0.528,0.06,0.015,0.34103,0.091892,0.26945,0.028409,0.33429,0.028409,0.25,8.7968,MAP_A
1,3,0.51155,0.32629,0.19607,0.36862,0.032735,0.0054213,0.51253,0.29631,0.19951,0.486,0.039,0,0.31597,0.062408,0.19751,0,0.38926,0,0,9.4946,MAP_A
1,3,0.51057,0.33661,0.21474,0.42223,0.028174,0.006933,0.51155,0.34054,0.18231,0.56,0.043,0.012,0.29631,0.07371,0.24876,0.021429,0.35639,0.021429,0.27907,10.1244,MAP_A
1,2,0.51155,0.33808,,0.40643,0.048475,,0.51302,0.29435,,0.529,0.051,,0.17396,0.072236,0.41525,0.096408,0.57375,,,11.4972,MAP_A
1,3,0.51155,0.33612,0.20983,0.39639,0.053837,0.0063275,0.51302,0.34889,0.22703,0.514,0.049,0.012,0.30221,0.085995,0.28455,0.023346,0.44253,0.023346,0.2449,9.9268,MAP_A
1,3,0.51155,0.33563,0.19902,0.39831,0.0601,0.0067503,0.51302,0.35233,0.20246,0.53,0.062,0.011,0.31302,0.060934,0.19466,0.020755,0.39464,0.020755,0.17742,9.584,MAP_A
1,2,0.51106,0.29582,,0.33595,0.031885,,0.51204,0.29435,,0.461,0.049,,0.21572,0.042752,0.19818,0.10629,0.57486,,,9.2711,MAP_A
1,2,0.50958,0.33857,,0.44572,0.026837,,0.51106,0.34103,,0.635,0.045,,0.1715,0.054545,0.31805,0.070866,0.66731,,,11.6619,MAP_A
1,3,0.32482,0.5145,0.41671,0.81905,0.61757,0.01038,0.51695,0.32924,0.41966,0.803,0.704,0.017,0.19017,0.039803,0.2093,0.87671,0.63688,0.021171,0.024148,15.7752,MAP_A
1,3,0.51302,0.32482,0.19066,0.24965,0.21792,0.007699,0.51548,0.32973,0.19165,0.314,0.234,0.011,0.32285,0.069287,0.21461,0.035032,0.37178,0.035032,0.047009,9.2922,MAP_A
1,3,0.51253,0.3258,0.4231,0.30123,0.16824,0.028741,0.51548,0.32973,0.41916,0.413,0.209,0.047,0.18722,0.02457,0.13123,0.50605,0.63966,0.1138,0.22488,16.0236,MAP_A
1,2,0.51351,0.26437,,0.54299,0.20333,,0.51597,0.26781,,0.644,0.243,,0.24963,0.12138,0.48622,0.37733,0.51905,,,8.0118,MAP_A
1,3,0.33464,0.51302,0.22604,0.46979,0.28391,0.0076119,0.33808,0.51548,0.2285,0.4,0.319,0.016,0.28747,0.062408,0.21709,0.050157,0.44328,0.04,0.050157,10.4359,MAP_A
1,3,0.51302,0.32432,0.23833,0.23753,0.072639,0.0053299,0.51548,0.33071,0.22408,0.298,0.092,0.011,0.27518,0.070762,0.25714,0.036913,0.4347,0.036913,0.11957,10.9018,MAP_A
1,3,0.32383,0.5145,0.19165,0.6418,0.52773,0.0058918,0.32727,0.51695,0.18771,0.61,0.578,0.013,0.32334,0.083538,0.25836,0.022491,0.36312,0.021311,0.022491,9.2781,MAP_A
1,2,0.32236,0.5145,,0.71276,0.45987,,0.32678,0.51695,,0.62,0.502,,0.19263,0.054054,0.28061,1.2351,0.63213,,,10.3827,MAP_A
1,3,0.51302,0.32236,0.23243,0.2506,0.17274,0.0061526,0.51548,0.32776,0.22015,0.321,0.187,0.007,0.28108,0.051597,0.18357,0.021807,0.42707,0.021807,0.037433,10.6731,MAP_A
1,3,0.51253,0.32383,0.41474,0.28027,0.13077,0.021089,0.51499,0.33071,0.41327,0.399,0.142,0.03,0.18919,0.029484,0.15584,0.35589,0.64218,0.075188,0.21127,15.8571,MAP_A
1,3,0.34939,0.5086,0.24275,0.12562,0.059507,0.0064018,0.35577,0.52826,0.20835,0.115,0.075,0.011,0.26634,0.053071,0.19926,0.14667,0.39442,0.095652,0.14667,11.2638,MAP_A
1,3,0.34152,0.51794,0.22211,0.11183,0.070231,0.0074998,0.52285,0.35676,0.2226,0.099,0.094,0.014,0.29631,0.032924,0.11111,0.14141,0.42575,0.14141,0.14894,10.1244,MAP_A
1,2,0.34939,0.51646,,0.097285,0.058351,,0.35528,0.52236,,0.097,0.081,,0.16757,0.027027,0.16129,1.1975,0.68015,,,11.9355,MAP_A
1,3,0.34988,0.51646,0.22211,0.11967,0.078807,0.010514,0.35479,0.52285,0.22211,0.102,0.096,0.017,0.29484,0.041278,0.14,0.17708,0.42481,0.16667,0.17708,10.175,MAP_A
1,3,0.34939,0.51744,0.19951,0.111,0.070583,0.0067899,0.35676,0.52236,0.19951,0.102,0.098,0.013,0.31843,0.029484,0.092593,0.13265,0.38194,0.12745,0.13265,9.4213,MAP_A
1,3,0.34988,0.51597,0.17101,0.086029,0.060655,0.0079279,0.35577,0.52187,0.21523,0.089,0.078,0.012,0.34545,0.069287,0.20057,0.15385,0.41243,0.13483,0.15385,8.6842,MAP_A
1,3,0.51744,0.34939,0.2801,0.084153,0.0687,0.0089886,0.52334,0.35577,0.2059,0.104,0.07,0.013,0.23784,0.02113,0.088843,0.125,0.39343,0.125,0.18571,12.6136,MAP_A
1,3,0.51744,0.34545,0.21622,0.12921,0.029456,0.0063512,0.52138,0.36216,0.22113,0.142,0.035,0.013,0.30172,0.048157,0.15961,0.091549,0.42413,0.091549,0.37143,9.943,MAP_A
1,3,0.51794,0.33808,0.28206,0.078713,0.026969,0.010115,0.51794,0.35332,0.24816,0.102,0.027,0.012,0.23636,0.039803,0.1684,0.11765,0.47913,0.11765,0.44444,12.6923,MAP_A
1,3,0.51695,0.34791,0.24914,0.1016,0.026267,0.0066992,0.52334,0.35479,0.19656,0.102,0.03,0.014,0.2683,0.056511,0.21062,0.13725,0.37559,0.13725,0.46667,11.1813,MAP_A
1,3,0.34889,0.51794,0.27666,0.13228,0.10569,0.010357,0.52334,0.35528,0.26732,0.123,0.119,0.018,0.24177,0.040295,0.16667,0.14634,0.5108,0.14634,0.15126,12.4085,MAP_A
1,3,0.34889,0.51695,0.24029,0.13204,0.10963,0.0059612,0.52236,0.35577,0.2172,0.134,0.116,0.011,0.27715,0.031941,0.11525,0.08209,0.4158,0.08209,0.094828,10.8245,MAP_A
1,3,0.34054,0.51744,0.26732,0.14721,0.13827,0.0089146,0.52334,0.35676,0.24914,0.145,0.124,0.013,0.25061,0.022113,0.088235,0.089655,0.47606,0.089655,0.10484,11.9706,MAP_A
1,3,0.51843,0.34201,0.23735,0.1151,0.02428,0.0082382,0.52285,0.36216,0.26437,0.145,0.03,0.015,0.28157,0.035381,0.12565,0.10345,0.50564,0.10345,0.5,10.6545,MAP_A
1,3,0.34693,0.51843,0.21523,0.13951,0.11219,0.0078242,0.52285,0.35577,0.21523,0.139,0.115,0.015,0.30369,0.049631,0.16343,0.10791,0.41165,0.10791,0.13043,9.8786,MAP_A
1,3,0.34152,0.51794,0.20393,0.1615,0.10778,0.0069279,0.52236,0.3543,0.20885,0.141,0.125,0.011,0.3145,0.057494,0.18281,0.078014,0.39981,0.078014,0.088,9.5391,MAP_A
1,3,0.5199,0.33907,0.24226,0.12382,0.031466,0.010938,0.52432,0.35971,0.26093,0.178,0.033,0.015,0.27813,0.047174,0.16961,0.08427,0.49766,0.08427,0.45455,10.7862,MAP_A
1,3,0.34152,0.51941,0.22604,0.18289,0.11176,0.0075771,0.52285,0.35037,0.23194,0.148,0.143,0.015,0.29386,0.054545,0.18562,0.10135,0.44361,0.10135,0.1049,10.209,MAP_A
1,3,0.34201,0.51843,0.41622,0.2258,0.11556,0.0098509,0.34988,0.52236,0.18329,0.183,0.163,0.013,0.1769,0.025553,0.14444,0.079755,0.35089,0.071038,0.079755,16.9583,MAP_A
1,2,0.34201,0.51892,,0.27102,0.10694,,0.34988,0.52236,,0.233,0.156,,0.1774,0.039312,0.22161,1.4936,0.6698,,,11.2742,MAP_A
1,3,0.34251,0.51744,0.24128,0.29645,0.14161,0.0086112,0.35037,0.52285,0.23784,0.256,0.187,0.013,0.27666,0.073219,0.26465,0.069519,0.45489,0.050781,0.069519,10.8437,MAP_A
1,3,0.51843,0.32776,0.19509,0.11083,0.063268,0.0072135,0.52383,0.32187,0.20049,0.138,0.106,0.014,0.32383,0.08059,0.24886,0.10145,0.38274,0.10145,0.13208,9.264,MAP_A
1,3,0.51941,0.28943,0.22359,0.17451,0.081286,0.0087467,0.52383,0.28501,0.21818,0.268,0.109,0.016,0.29631,0.099263,0.33499,0.059701,0.41651,0.059701,0.14679,10.1244,MAP_A
1,2,0.51941,0.33808,,0.11735,0.040192,,0.52383,0.33219,,0.161,0.04,,0.18182,0.026536,0.14595,0.24845,0.63415,,,11,MAP_A
1,2,0.32727,0.51302,,0.98386,0.39566,,0.33071,0.51597,,0.775,0.586,,0.18624,0.059951,0.3219,1.3225,0.64095,,,10.7388,MAP_A
1,2,0.32432,0.51253,,0.9969,0.45323,,0.32776,0.51597,,0.869,0.698,,0.1887,0.06683,0.35417,1.245,0.63524,,,10.599,MAP_A
1,3,0.32285,0.51351,0.42506,0.7764,0.57502,0.011827,0.51646,0.32629,0.40295,0.867,0.619,0.014,0.19115,0.031941,0.1671,0.71396,0.63178,0.016148,0.022617,15.6941,MAP_A
1,3,0.3258,0.51351,0.20786,1.0817,0.30481,0.0095098,0.32826,0.51548,0.20246,0.909,0.473,0.017,0.30614,0.063882,0.20867,0.035941,0.39276,0.018702,0.035941,9.7994,MAP_A
1,3,0.51843,0.34201,0.25749,0.17728,0.029702,0.0086045,0.52285,0.33464,0.24373,0.241,0.037,0.012,0.26143,0.07371,0.28195,0.049793,0.46617,0.049793,0.32432,11.4756,MAP_A
1,3,0.51744,0.30614,0.20885,0.11149,0.060563,0.0070723,0.52285,0.30074,0.17396,0.132,0.091,0.011,0.30909,0.077641,0.25119,0.083333,0.33271,0.083333,0.12088,9.7059,MAP_A
1,2,0.2855,0.51695,,0.11879,0.086829,,0.28501,0.52432,,0.194,0.104,,0.23194,0.085012,0.36653,1.8654,0.54358,,,8.6229,MAP_A
1,3,0.51744,0.34939,0.20934,0.12734,0.026797,0.006172,0.52383,0.33415,0.21523,0.143,0.031,0.011,0.3086,0.065356,0.21178,0.076923,0.41088,0.076923,0.35484,9.7213,MAP_A
1,3,0.34988,0.51646,0.18526,0.19345,0.12562,0.0077089,0.52236,0.35676,0.24668,0.161,0.151,0.013,0.3317,0.04914,0.14815,0.080745,0.47225,0.080745,0.086093,9.0444,MAP_A
1,3,0.51695,0.29386,0.17887,0.11569,0.10443,0.010084,0.29386,0.52236,0.18084,0.163,0.15,0.016,0.33857,0.066339,0.19594,0.10667,0.34619,0.09816,0.10667,8.8607,MAP_A
1,3,0.27912,0.51597,0.19312,0.2197,0.10819,0.0070059,0.28157,0.52236,0.18034,0.326,0.129,0.011,0.32334,0.085504,0.26444,0.085271,0.34525,0.033742,0.085271,9.2781,MAP_A
1,3,0.52039,0.33759,0.24275,0.12086,0.032821,0.0093667,0.52285,0.3312,0.24816,0.194,0.036,0.016,0.27813,0.080098,0.28799,0.082474,0.47462,0.082474,0.44444,10.7862,MAP_A
1,3,0.50909,0.2973,0.18034,0.10318,0.050396,0.0090017,0.51155,0.29337,0.18624,0.201,0.076,0.018,0.32924,0.10074,0.30597,0.089552,0.36407,0.089552,0.23684,9.1119,MAP_A
1,3,0.32875,0.51057,0.40835,0.62021,0.12761,0.05888,0.33366,0.51204,0.40295,0.66,0.227,0.116,0.18231,0.029484,0.16173,2.9075,0.65163,0.17576,0.51101,16.4555,MAP_A
1,3,0.33071,0.51057,0.22015,0.49515,0.13632,0.0081152,0.33464,0.51204,0.22113,0.49,0.218,0.016,0.29091,0.075676,0.26014,0.073394,0.43186,0.032653,0.073394,10.3125,MAP_A
1,3,0.3312,0.51106,0.22359,0.43485,0.12057,0.0076156,0.33612,0.51204,0.22948,0.401,0.189,0.018,0.28796,0.074201,0.25768,0.095238,0.44818,0.044888,0.095238,10.4181,MAP_A
1,3,0.3317,0.51057,0.21572,0.45408,0.13124,0.0070537,0.33514,0.51253,0.19607,0.459,0.205,0.014,0.29533,0.08059,0.27288,0.068293,0.38255,0.030501,0.068293,10.1581,MAP_A
1,3,0.3312,0.51106,0.19558,0.42706,0.12866,0.0083902,0.33464,0.51204,0.19754,0.416,0.208,0.015,0.31597,0.074693,0.23639,0.072115,0.3858,0.036058,0.072115,9.4946,MAP_A
1,3,0.51646,0.33219,0.19214,0.08653,0.052702,0.0066745,0.51155,0.32826,0.19607,0.145,0.041,0.01,0.32482,0.023587,0.072617,0.068966,0.38329,0.068966,0.2439,9.236,MAP_A
1,2,0.50958,0.29435,,0.11436,0.023751,,0.51155,0.29238,,0.213,0.039,,0.21572,0.061425,0.28474,0.1831,0.57157,,,9.2711,MAP_A
1,3,0.51695,0.34447,0.22408,0.16724,0.024752,0.0092476,0.52285,0.34988,0.43686,0.17,0.05,0.015,0.29337,0.087469,0.29816,0.29412,0.66917,0.088235,0.3,10.2261,MAP_A
1,3,0.51646,0.34644,0.2059,0.12983,0.024585,0.020554,0.52285,0.34496,0.20786,0.134,0.051,0.038,0.31106,0.12334,0.39652,0.28358,0.39756,0.28358,0.7451,9.6445,MAP_A
1,3,0.34447,0.51646,0.21278,0.12612,0.10437,0.0091175,0.52187,0.3543,0.21278,0.128,0.07,0.015,0.30418,0.05258,0.17286,0.11719,0.40772,0.11719,0.21429,9.8627,MAP_A
1,3,0.35184,0.51646,0.20786,0.16818,0.14587,0.0087269,0.52334,0.35823,0.20688,0.144,0.121,0.018,0.30909,0.060442,0.19555,0.125,0.39531,0.125,0.14876,9.7059,MAP_A
1,3,0.51744,0.34644,0.24029,0.18392,0.020646,0.0099097,0.52334,0.36216,0.24029,0.221,0.02,0.019,0.27764,0.060934,0.21947,0.085973,0.45915,0.085973,0.95,10.8053,MAP_A
1,3,0.35135,0.51597,0.23587,0.20563,0.11068,0.0073791,0.35823,0.52187,0.22162,0.139,0.133,0.011,0.28059,0.062899,0.22417,0.082707,0.42467,0.079137,0.082707,10.6918,MAP_A
1,3,0.51597,0.35037,0.24963,0.11034,0.038488,0.0086158,0.52236,0.35971,0.25307,0.133,0.029,0.017,0.26683,0.071253,0.26703,0.12782,0.48448,0.12782,0.58621,11.2431,MAP_A
1,3,0.34939,0.51597,0.23096,0.21787,0.10389,0.007604,0.35627,0.52187,0.22457,0.14,0.124,0.017,0.2855,0.067322,0.2358,0.1371,0.43032,0.12143,0.1371,10.5077,MAP_A
1,3,0.34939,0.51597,0.22064,0.23641,0.11657,0.0061167,0.35627,0.52187,0.23342,0.156,0.134,0.01,0.29582,0.061916,0.2093,0.074627,0.44727,0.064103,0.074627,10.1412,MAP_A
1,2,0.51843,0.34152,,0.17851,0.022015,,0.52334,0.35971,,0.264,0.026,,0.1774,0.035872,0.20222,0.098485,0.68732,,,11.2742,MAP_A
1,2,0.52678,0.33661,,0.053288,0.026481,,0.52383,0.33071,,0.089,0.024,,0.19066,0.054054,0.28351,0.26966,0.63133,,,10.4897,MAP_A
1,3,0.33268,0.51106,0.1774,0.41549,0.12566,0.0078988,0.33612,0.51253,0.19803,0.36,0.199,0.01,0.33415,0.084521,0.25294,0.050251,0.38639,0.027778,0.050251,8.9779,MAP_A
1,3,0.51106,0.33317,0.20835,0.11788,0.055651,0.0066365,0.51155,0.32875,0.17101,0.196,0.047,0.011,0.30319,0.042752,0.141,0.056122,0.33429,0.056122,0.23404,9.8947,MAP_A
1,3,0.51057,0.33317,0.18231,0.10215,0.033944,0.00921,0.51204,0.33071,0.18329,0.179,0.03,0.014,0.32875,0.086978,0.26457,0.078212,0.35797,0.078212,0.46667,9.1256,MAP_A
1,3,0.51155,0.33366,0.42015,0.12256,0.049049,0.0099713,0.51155,0.35086,0.41916,0.201,0.034,0.016,0.17838,0.032432,0.18182,0.16915,0.68588,0.079602,0.47059,16.8182,MAP_A
1,3,0.51106,0.33219,0.22703,0.12262,0.051085,0.0079257,0.51204,0.35086,0.19361,0.194,0.037,0.013,0.28452,0.027518,0.096718,0.06701,0.37812,0.06701,0.35135,10.544,MAP_A
1,3,0.51007,0.33219,0.39853,0.10706,0.033718,0.0095384,0.51155,0.32924,0.4,0.196,0.033,0.016,0.17838,0.023096,0.12948,0.16837,0.64361,0.081633,0.48485,16.8182,MAP_A
1,3,0.51204,0.33956,0.22211,0.12375,0.037308,0.0088968,0.51253,0.35528,0.21622,0.208,0.028,0.018,0.29042,0.037346,0.1286,0.086538,0.42186,0.086538,0.64286,10.3299,MAP_A
1,3,0.51204,0.33317,0.21229,0.11348,0.051892,0.0084155,0.51253,0.34644,0.20639,0.181,0.043,0.021,0.30025,0.056511,0.18822,0.11602,0.40268,0.11602,0.48837,9.9918,MAP_A
1,3,0.51646,0.33464,0.23194,0.11545,0.023084,0.0071446,0.51744,0.35283,0.23145,0.145,0.033,0.008,0.28501,0.048157,0.16897,0.055172,0.44729,0.055172,0.24242,10.5259,MAP_A
1,3,0.51843,0.32678,0.18722,0.076284,0.058229,0.010179,0.52236,0.34201,0.19263,0.127,0.09,0.021,0.3317,0.0457,0.13778,0.16535,0.36877,0.16535,0.23333,9.0444,MAP_A
1,3,0.32678,0.51794,0.19607,0.072626,0.066764,0.00661,0.52187,0.34152,0.19017,0.113,0.11,0.014,0.32236,0.072727,0.22561,0.12389,0.36441,0.12389,0.12727,9.3064,MAP_A
1,2,0.51597,0.33907,,0.11943,0.078132,,0.51695,0.34496,,0.151,0.105,,0.1774,0.058477,0.32964,0.69536,0.6673,,,11.2742,MAP_A
1,3,0.51646,0.33415,0.19607,0.10594,0.022795,0.0092752,0.51744,0.35577,0.19558,0.147,0.027,0.015,0.32088,0.067813,0.21133,0.10204,0.37797,0.10204,0.55556,9.3492,MAP_A
2,2,0.51253,0.314,,2.3067,0.036348,,0.51892,0.31499,,2.938,0.061,,0.19902,0.055528,0.27901,0.020762,0.60701,,,10.0494,MAP_A
2,2,0.51204,0.31351,,2.4616,0.032304,,0.51794,0.31548,,3.29,0.05,,0.19902,0.061916,0.31111,0.015198,0.60911,,,10.0494,MAP_A
2,2,0.51253,0.31302,,2.4737,0.03936,,0.51843,0.3145,,3.211,0.064,,0.2,0.055528,0.27764,0.019931,0.60664,,,10,MAP_A
2,2,0.51204,0.3145,,2.8562,0.042767,,0.51794,0.31597,,3.73,0.064,,0.19803,0.05602,0.28288,0.017158,0.61006,,,10.0993,MAP_A
2,2,0.51351,0.31204,,2.4857,0.041738,,0.51843,0.31302,,3.567,0.062,,0.20197,0.058477,0.28954,0.017382,0.60379,,,9.9027,MAP_A
2,2,0.51155,0.31302,,2.5768,0.040731,,0.51794,0.314,,3.415,0.061,,0.19902,0.057985,0.29136,0.017862,0.60626,,,10.0494,MAP_A
2,2,0.51302,0.31204,,2.5957,0.04172,,0.51843,0.31499,,3.74,0.06,,0.20147,0.057985,0.2878,0.016043,0.60758,,,9.9268,MAP_A
2,2,0.51302,0.31499,,2.7452,0.043649,,0.51941,0.31597,,3.953,0.065,,0.19853,0.059459,0.2995,0.016443,0.60833,,,10.0743,MAP_A
2,2,0.514,0.31351,,2.3129,0.035328,,0.51941,0.31597,,3.446,0.052,,0.20098,0.055528,0.27628,0.01509,0.60833,,,9.9511,MAP_A
2,2,0.51057,0.31302,,2.468,0.030658,,0.51499,0.31597,,3.614,0.052,,0.19803,0.055037,0.27792,0.014388,0.61355,,,10.0993,MAP_A
2,2,0.51204,0.31253,,2.3502,0.030248,,0.51794,0.31548,,3.206,0.049,,0.2,0.05602,0.2801,0.015284,0.60911,,,10,MAP_A
2,3,0.51106,0.19656,0.31155,2.8231,0.037469,0.03391,0.51695,0.31302,0.20295,3.97,0.049,0.045,0.31499,0.093366,0.29641,0.011335,0.39259,0.011335,0.91837,9.5242,MAP_A
2,2,0.51253,0.31057,,2.6646,0.036559,,0.51744,0.31253,,3.944,0.054,,0.20246,0.062408,0.30825,0.013692,0.60399,,,9.8786,MAP_A
2,2,0.51204,0.31302,,2.6051,0.035455,,0.51794,0.31499,,3.596,0.053,,0.19951,0.055528,0.27833,0.014739,0.60816,,,10.0246,MAP_A
2,2,0.51302,0.31351,,2.8727,0.042053,,0.51794,0.31548,,4.467,0.06,,0.2,0.057494,0.28747,0.013432,0.60911,,,10,MAP_A
2,2,0.51302,0.31351,,2.3718,0.033213,,0.51843,0.31548,,3.437,0.052,,0.2,0.056511,0.28256,0.015129,0.60853,,,10,MAP_A
2,2,0.51253,0.31597,,2.8463,0.037076,,0.51794,0.31744,,4.056,0.053,,0.19705,0.053563,0.27182,0.013067,0.6129,,,10.1496,MAP_A
2,2,0.51204,0.31499,,2.6792,0.033887,,0.51695,0.31597,,3.855,0.052,,0.19754,0.056511,0.28607,0.013489,0.61122,,,10.1244,MAP_A
2,2,0.51155,0.31499,,2.5369,0.029604,,0.51695,0.31597,,3.482,0.048,,0.19705,0.054054,0.27431,0.013785,0.61122,,,10.1496,MAP_A
2,2,0.51155,0.314,,2.8788,0.032807,,0.51744,0.31548,,4.226,0.047,,0.19803,0.056511,0.28536,0.011122,0.60969,,,10.0993,MAP_A
2,2,0.51155,0.31351,,2.5415,0.03124,,0.51744,0.31351,,3.357,0.052,,0.19853,0.058477,0.29455,0.01549,0.60589,,,10.0743,MAP_A
2,2,0.51155,0.31253,,2.8725,0.031817,,0.51744,0.31351,,4.138,0.048,,0.19951,0.064865,0.32512,0.0116,0.60589,,,10.0246,MAP_A
2,2,0.51204,0.31057,,3.282,0.02776,,0.51744,0.31302,,3.635,0.045,,0.20197,0.061916,0.30657,0.01238,0.60494,,,9.9027,MAP_A
2,2,0.51253,0.31204,,2.9136,0.029437,,0.51794,0.31499,,3.724,0.047,,0.20098,0.062408,0.31051,0.012621,0.60816,,,9.9511,MAP_A
2,2,0.51057,0.31204,,3.7969,0.027424,,0.5145,0.314,,3.846,0.044,,0.19902,0.061425,0.30864,0.01144,0.61032,,,10.0494,MAP_A
2,2,0.51057,0.31253,,2.5132,0.030038,,0.51548,0.3145,,3.15,0.051,,0.19853,0.059951,0.30198,0.01619,0.6101,,,10.0743,MAP_A
2,2,0.51155,0.31302,,3.1004,0.032499,,0.51744,0.31499,,4.049,0.05,,0.19902,0.058477,0.29383,0.012349,0.60874,,,10.0494,MAP_A
2,2,0.51253,0.31302,,2.8807,0.029902,,0.51794,0.31548,,3.643,0.045,,0.2,0.060442,0.30221,0.012352,0.60911,,,10,MAP_A
2,2,0.51057,0.31499,,2.84,0.036905,,0.51695,0.31695,,3.393,0.06,,0.19607,0.056511,0.28822,0.017683,0.61312,,,10.2005,MAP_A
2,2,0.51253,0.31499,,2.7436,0.041447,,0.51794,0.31646,,3.758,0.063,,0.19803,0.050614,0.25558,0.016764,0.61101,,,10.0993,MAP_A
2,2,0.51204,0.31695,,2.452,0.031664,,0.51794,0.31941,,3.054,0.045,,0.19558,0.054545,0.27889,0.014735,0.6167,,,10.2261,MAP_A
2,2,0.51155,0.31695,,2.7452,0.03778,,0.51794,0.31892,,3.138,0.06,,0.19509,0.056511,0.28967,0.01912,0.61575,,,10.2519,MAP_A
2,2,0.51302,0.31548,,2.8067,0.044453,,0.51843,0.31843,,3.79,0.061,,0.19803,0.05602,0.28288,0.016095,0.61422,,,10.0993,MAP_A
2,2,0.51204,0.31499,,2.5201,0.030471,,0.51744,0.31597,,3.152,0.05,,0.19754,0.05602,0.28358,0.015863,0.61064,,,10.1244,MAP_A
2,2,0.51155,0.31499,,3.0166,0.038771,,0.51646,0.31646,,3.863,0.056,,0.19705,0.055037,0.2793,0.014497,0.61275,,,10.1496,MAP_A
2,2,0.51155,0.31351,,3.3209,0.034528,,0.51744,0.3145,,3.759,0.051,,0.19853,0.058968,0.29703,0.013567,0.60779,,,10.0743,MAP_A
2,2,0.51106,0.3145,,2.7557,0.035513,,0.51646,0.31646,,3.477,0.053,,0.19705,0.058477,0.29676,0.015243,0.61275,,,10.1496,MAP_A
2,2,0.51155,0.3145,,3.1345,0.042049,,0.51744,0.31843,,4.253,0.057,,0.19754,0.055037,0.27861,0.013402,0.61538,,,10.1244,MAP_A
2,2,0.51204,0.31499,,2.9847,0.031337,,0.51744,0.31695,,3.764,0.049,,0.19754,0.058477,0.29602,0.013018,0.61254,,,10.1244,MAP_A
2,2,0.51155,0.31499,,2.7916,0.043316,,0.51794,0.31597,,3.284,0.064,,0.19705,0.057494,0.29177,0.019488,0.61006,,,10.1496,MAP_A
2,3,0.51253,0.31499,0.44521,2.9791,0.080529,0.010632,0.51892,0.31794,0.43145,3.511,0.125,0.006,0.19803,0.055528,0.2804,0.035602,0.61269,0.0017089,0.048,15.1489,MAP_A
2,2,0.51302,0.31302,,2.5057,0.040128,,0.51892,0.3145,,3.372,0.065,,0.20049,0.060934,0.30392,0.019276,0.60606,,,9.9755,MAP_A
2,2,0.51155,0.31548,,2.8397,0.049336,,0.51794,0.31695,,3.367,0.077,,0.19656,0.050123,0.255,0.022869,0.61195,,,10.175,MAP_A
2,2,0.51302,0.3145,,2.7525,0.049176,,0.51843,0.31695,,4.079,0.07,,0.19902,0.057494,0.28889,0.017161,0.61137,,,10.0494,MAP_A
2,2,0.51794,0.32875,,1.8393,0.056552,,0.52039,0.33219,,2.973,0.077,,0.18968,0.061425,0.32383,0.0259,0.63834,,,10.544,MAP_A
2,2,0.51302,0.31499,,2.0845,0.048979,,0.51941,0.31744,,2.998,0.072,,0.19853,0.056511,0.28465,0.024016,0.61116,,,10.0743,MAP_A
