Var1,Var2,Var3,Var4
,0.013,0.044,0.044
,0.013,0.044,0.044
,0.013,0.045,0.045
,0.013,0.045,0.045
,0.013,0.045,0.045
,0.013,0.045,0.045
,0.014,0.045,0.045
,0.014,0.045,0.045
,0.014,0.045,0.045
,0.014,0.045,0.045
,0.014,0.045,0.045
,0.014,0.045,0.045
,0.015,0.046,0.046
,0.015,0.046,0.046
,0.015,0.046,0.046
,0.015,0.046,0.046
,0.015,0.046,0.046
,0.015,0.046,0.046
,0.015,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.016,0.046,0.046
,0.015,0.047,0.047
,0.015,0.047,0.047
,0.015,0.047,0.047
,0.015,0.047,0.047
,0.015,0.048,0.048
,0.015,0.048,0.048
,0.015,0.049,0.049
,0.015,0.049,0.049
,0.015,0.05,0.05
,0.015,0.05,0.05
,0.015,0.051,0.051
,0.015,0.051,0.051
,0.015,0.052,0.052
,0.015,0.052,0.052
,0.015,0.053,0.053
,0.016,0.054,0.054
,0.016,0.054,0.054
,0.016,0.055,0.055
,0.017,0.055,0.055
,0.017,0.056,0.056
,0.017,0.056,0.056
,0.018,0.057,0.057
,0.018,0.057,0.057
,0.019,0.058,0.058
,0.019,0.058,0.058
,0.02,0.058,0.058
,0.02,0.058,0.058
,0.02,0.058,0.058
,0.021,0.058,0.058
,0.021,0.058,0.058
,0.022,0.058,0.058
,0.022,0.058,0.058
,0.022,0.058,0.058
,0.023,0.057,0.057
,0.023,0.057,0.057
,0.023,0.057,0.057
,0.023,0.056,0.056
,0.023,0.055,0.055
,0.023,0.055,0.055
,0.023,0.054,0.054
,0.023,0.053,0.053
,0.022,0.053,0.053
,0.022,0.052,0.052
,0.022,0.051,0.051
,0.021,0.05,0.05
,0.021,0.05,0.05
,0.02,0.049,0.049
,0.02,0.048,0.048
,0.019,0.048,0.048
,0.019,0.047,0.047
,0.018,0.047,0.047
,0.018,0.046,0.046
,0.017,0.046,0.046
,0.016,0.046,0.046
,0.016,0.045,0.045
,0.015,0.045,0.045
,0.015,0.045,0.045
,0.014,0.045,0.045
,0.014,0.045,0.045
,0.013,0.045,0.045
,0.013,0.045,0.045
,0.013,0.045,0.045
,0.012,0.046,0.046
,0.012,0.046,0.046
,0.012,0.046,0.046
,0.012,0.046,0.046
,0.011,0.046,0.046
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.047,0.047
,0.011,0.046,0.046
,0.011,0.046,0.046
,0.011,0.045,0.045
,0.011,0.045,0.045
,0.011,0.044,0.044
,0.011,0.043,0.043
,0.011,0.042,0.042
,0.01,0.042,0.042
,0.01,0.041,0.041
,0.01,0.039,0.039
,0.009,0.038,0.038
,0.008,0.037,0.037
,0.008,0.036,0.036
,0.007,0.035,0.035
,0.006,0.033,0.033
,0.006,0.032,0.032
,0.005,0.031,0.031
,0.004,0.029,0.029
,0.003,0.028,0.028
,0.002,0.027,0.027
,0.001,0.026,0.026
,0,0.025,0.025
,-0.001,0.024,0.024
,-0.001,0.023,0.023
,-0.002,0.022,0.022
,-0.003,0.021,0.021
,-0.004,0.021,0.021
,-0.004,0.02,0.02
,-0.005,0.02,0.02
,-0.005,0.02,0.02
,-0.006,0.02,0.02
,-0.006,0.02,0.02
,-0.006,0.02,0.02
,-0.006,0.02,0.02
,-0.006,0.02,0.02
,-0.006,0.021,0.021
,-0.006,0.021,0.021
,-0.006,0.022,0.022
,-0.006,0.022,0.022
,-0.005,0.023,0.023
,-0.005,0.024,0.024
,-0.005,0.024,0.024
,-0.004,0.025,0.025
,-0.004,0.025,0.025
,-0.004,0.025,0.025
,-0.003,0.026,0.026
,-0.003,0.026,0.026
,-0.003,0.026,0.026
,-0.003,0.026,0.026
,-0.003,0.025,0.025
,-0.003,0.025,0.025
,-0.003,0.024,0.024
,-0.004,0.024,0.024
,-0.004,0.023,0.023
,-0.005,0.022,0.022
,-0.005,0.021,0.021
,-0.006,0.02,0.02
,-0.007,0.019,0.019
,-0.008,0.018,0.018
,-0.009,0.016,0.016
,-0.01,0.015,0.015
,-0.012,0.014,0.014
,-0.013,0.012,0.012
,-0.014,0.011,0.011
,-0.016,0.01,0.01
,-0.017,0.009,0.009
,-0.018,0.008,0.008
,-0.019,0.007,0.007
,-0.02,0.006,0.006
,-0.022,0.006,0.006
,-0.023,0.005,0.005
,-0.023,0.004,0.004
,-0.024,0.004,0.004
,-0.025,0.004,0.004
,-0.025,0.004,0.004
,-0.026,0.004,0.004
,-0.026,0.004,0.004
,-0.026,0.004,0.004
,-0.026,0.005,0.005
,-0.026,0.005,0.005
,-0.026,0.005,0.005
,-0.025,0.006,0.006
,-0.025,0.007,0.007
,-0.024,0.007,0.007
,-0.024,0.008,0.008
,-0.023,0.008,0.008
,-0.022,0.009,0.009
,-0.021,0.01,0.01
,-0.021,0.01,0.01
,-0.02,0.011,0.011
,-0.019,0.012,0.012
,-0.018,0.012,0.012
,-0.017,0.013,0.013
,-0.016,0.013,0.013
,-0.016,0.014,0.014
,-0.015,0.014,0.014
,-0.014,0.015,0.015
,-0.013,0.015,0.015
,-0.013,0.016,0.016
,-0.012,0.017,0.017
,-0.011,0.017,0.017
,-0.011,0.018,0.018
,-0.01,0.018,0.018
,-0.01,0.019,0.019
,-0.01,0.02,0.02
,-0.009,0.02,0.02
,-0.009,0.021,0.021
,-0.009,0.022,0.022
,-0.008,0.023,0.023
,-0.008,0.023,0.023
,-0.008,0.024,0.024
,-0.007,0.025,0.025
,-0.007,0.026,0.026
,-0.006,0.027,0.027
,-0.006,0.028,0.028
,-0.006,0.029,0.029
,-0.005,0.03,0.03
,-0.004,0.031,0.031
,-0.004,0.032,0.032
,-0.003,0.033,0.033
,-0.002,0.034,0.034
,-0.002,0.035,0.035
,-0.001,0.036,0.036
,0,0.037,0.037
,0.001,0.038,0.038
,0.002,0.039,0.039
,0.004,0.04,0.04
,0.005,0.041,0.041
,0.006,0.042,0.042
,0.007,0.042,0.042
,0.009,0.043,0.043
,0.01,0.044,0.044
,0.011,0.045,0.045
,0.013,0.045,0.045
,0.014,0.046,0.046
,0.015,0.047,0.047
,0.016,0.047,0.047
,0.018,0.048,0.048
,0.019,0.048,0.048
,0.02,0.049,0.049
,0.021,0.049,0.049
,0.022,0.05,0.05
,0.023,0.05,0.05
,0.024,0.051,0.051
,0.024,0.051,0.051
,0.025,0.051,0.051
,0.025,0.052,0.052
,0.026,0.052,0.052
,0.026,0.053,0.053
,0.026,0.053,0.053
,0.026,0.053,0.053
,0.026,0.054,0.054
,0.026,0.054,0.054
,0.026,0.054,0.054
,0.026,0.054,0.054
,0.025,0.055,0.055
,0.025,0.055,0.055
,0.025,0.055,0.055
,0.024,0.056,0.056
,0.024,0.056,0.056
,0.024,0.056,0.056
,0.023,0.056,0.056
,0.023,0.056,0.056
,0.023,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.022,0.057,0.057
,0.023,0.057,0.057
,0.023,0.056,0.056
,0.023,0.056,0.056
,0.024,0.056,0.056
,0.024,0.056,0.056
,0.024,0.056,0.056
,0.025,0.055,0.055
,0.025,0.055,0.055
,0.026,0.055,0.055
,0.026,0.054,0.054
,0.027,0.054,0.054
,0.027,0.053,0.053
,0.027,0.053,0.053
,0.028,0.053,0.053
,0.028,0.052,0.052
,0.028,0.052,0.052
,0.028,0.052,0.052
,0.028,0.051,0.051
,0.028,0.051,0.051
,0.028,0.051,0.051
,0.028,0.05,0.05
,0.027,0.05,0.05
,0.027,0.05,0.05
,0.027,0.05,0.05
,0.026,0.05,0.05
,0.026,0.05,0.05
,0.026,0.05,0.05
,0.025,0.049,0.049
,0.025,0.05,0.05
,0.024,0.05,0.05
,0.024,0.05,0.05
,0.023,0.05,0.05
,0.023,0.05,0.05
,0.023,0.05,0.05
,0.022,0.051,0.051
,0.022,0.051,0.051
,0.022,0.051,0.051
,0.022,0.052,0.052
,0.022,0.052,0.052
,0.022,0.052,0.052
,0.022,0.053,0.053
,0.022,0.053,0.053
,0.022,0.054,0.054
,0.022,0.054,0.054
,0.022,0.055,0.055
,0.023,0.055,0.055
,0.023,0.056,0.056
,0.023,0.056,0.056
,0.024,0.056,0.056
,0.024,0.057,0.057
,0.024,0.057,0.057
,0.025,0.058,0.058
,0.025,0.058,0.058
,0.025,0.058,0.058
,0.025,0.058,0.058
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.025,0.059,0.059
,0.024,0.059,0.059
,0.024,0.059,0.059
,0.024,0.059,0.059
,0.023,0.059,0.059
,0.023,0.059,0.059
,0.023,0.059,0.059
,0.022,0.058,0.058
,0.022,0.058,0.058
,0.022,0.058,0.058
,0.022,0.058,0.058
,0.022,0.059,0.059
,0.022,0.059,0.059
,0.022,0.059,0.059
,0.023,0.06,0.06
,0.023,0.06,0.06
,0.024,0.061,0.061
,0.025,0.062,0.062
,0.026,0.064,0.064
,0.027,0.065,0.065
,0.029,0.067,0.067
,0.031,0.069,0.069
,0.033,0.072,0.072
,0.036,0.075,0.075
,0.039,0.078,0.078
,0.042,0.081,0.081
,0.046,0.086,0.086
,0.05,0.09,0.09
,0.054,0.095,0.095
,0.059,0.1,0.1
,0.064,0.106,0.106
,0.069,0.112,0.112
,0.075,0.118,0.118
,0.081,0.125,0.125
,0.088,0.132,0.132
,0.095,0.139,0.139
,0.102,0.147,0.147
,0.109,0.155,0.155
,0.116,0.163,0.163
,0.124,0.171,0.171
,0.131,0.179,0.179
,0.139,0.187,0.187
,0.147,0.194,0.194
,0.154,0.202,0.202
,0.162,0.209,0.209
,0.169,0.216,0.216
,0.176,0.222,0.222
,0.182,0.228,0.228
,0.188,0.233,0.233
,0.193,0.237,0.237
,0.198,0.24,0.24
,0.201,0.243,0.243
,0.204,0.244,0.244
,0.206,0.245,0.245
,0.207,0.244,0.244
,0.207,0.242,0.242
,0.206,0.238,0.238
,0.204,0.234,0.234
,0.2,0.228,0.228
,0.195,0.221,0.221
,0.189,0.213,0.213
,0.182,0.203,0.203
,0.174,0.192,0.192
,0.164,0.18,0.18
,0.153,0.167,0.167
,0.141,0.153,0.153
,0.128,0.138,0.138
,0.114,0.122,0.122
,0.098,0.105,0.105
,0.082,0.087,0.087
,0.065,0.069,0.069
,0.048,0.051,0.051
,0.03,0.031,0.031
,0.011,0.012,0.012
,-0.008,-0.008,-0.008
,-0.028,-0.028,-0.028
,-0.048,-0.048,-0.048
,-0.068,-0.068,-0.068
,-0.088,-0.089,-0.089
,-0.108,-0.109,-0.109
,-0.129,-0.129,-0.129
,-0.149,-0.149,-0.149
,-0.169,-0.168,-0.168
,-0.189,-0.188,-0.188
,-0.209,-0.207,-0.207
,-0.228,-0.227,-0.227
,-0.248,-0.246,-0.246
,-0.267,-0.264,-0.264
,-0.286,-0.283,-0.283
,-0.305,-0.301,-0.301
,-0.323,-0.32,-0.32
,-0.342,-0.338,-0.338
,-0.36,-0.356,-0.356
,-0.378,-0.374,-0.374
,-0.397,-0.392,-0.392
,-0.415,-0.41,-0.41
,-0.433,-0.427,-0.427
,-0.451,-0.445,-0.445
,-0.468,-0.462,-0.462
,-0.486,-0.479,-0.479
,-0.504,-0.496,-0.496
,-0.521,-0.513,-0.513
,-0.539,-0.529,-0.529
,-0.555,-0.545,-0.545
,-0.572,-0.56,-0.56
,-0.588,-0.575,-0.575
,-0.604,-0.588,-0.588
,-0.619,-0.602,-0.602
,-0.633,-0.614,-0.614
,-0.647,-0.625,-0.625
,-0.66,-0.635,-0.635
,-0.671,-0.644,-0.644
,-0.682,-0.652,-0.652
,-0.692,-0.659,-0.659
,-0.7,-0.664,-0.664
,-0.707,-0.668,-0.668
,-0.712,-0.671,-0.671
,-0.716,-0.672,-0.672
,-0.719,-0.672,-0.672
,-0.72,-0.67,-0.67
,-0.72,-0.667,-0.667
,-0.718,-0.663,-0.663
,-0.715,-0.658,-0.658
,-0.71,-0.651,-0.651
,-0.705,-0.643,-0.643
,-0.698,-0.635,-0.635
,-0.689,-0.625,-0.625
,-0.68,-0.615,-0.615
,-0.67,-0.603,-0.603
,-0.659,-0.591,-0.591
,-0.647,-0.579,-0.579
,-0.634,-0.566,-0.566
,-0.621,-0.552,-0.552
,-0.608,-0.538,-0.538
,-0.594,-0.524,-0.524
,-0.58,-0.51,-0.51
,-0.565,-0.496,-0.496
,-0.55,-0.481,-0.481
,-0.536,-0.467,-0.467
,-0.521,-0.452,-0.452
,-0.507,-0.438,-0.438
,-0.492,-0.424,-0.424
,-0.478,-0.41,-0.41
,-0.464,-0.396,-0.396
,-0.45,-0.382,-0.382
,-0.436,-0.368,-0.368
,-0.422,-0.355,-0.355
,-0.409,-0.342,-0.342
,-0.396,-0.329,-0.329
,-0.383,-0.316,-0.316
,-0.37,-0.304,-0.304
,-0.358,-0.291,-0.291
,-0.345,-0.279,-0.279
,-0.333,-0.267,-0.267
,-0.321,-0.255,-0.255
,-0.309,-0.244,-0.244
,-0.298,-0.232,-0.232
,-0.286,-0.221,-0.221
,-0.275,-0.21,-0.21
,-0.264,-0.199,-0.199
,-0.253,-0.189,-0.189
,-0.242,-0.178,-0.178
,-0.231,-0.168,-0.168
,-0.22,-0.158,-0.158
,-0.209,-0.148,-0.148
,-0.199,-0.138,-0.138
,-0.189,-0.129,-0.129
,-0.179,-0.119,-0.119
,-0.169,-0.11,-0.11
,-0.159,-0.101,-0.101
,-0.149,-0.092,-0.092
,-0.14,-0.083,-0.083
,-0.13,-0.075,-0.075
,-0.121,-0.066,-0.066
,-0.112,-0.058,-0.058
,-0.103,-0.05,-0.05
,-0.095,-0.042,-0.042
,-0.086,-0.034,-0.034
,-0.078,-0.027,-0.027
,-0.07,-0.019,-0.019
,-0.062,-0.012,-0.012
,-0.054,-0.005,-0.005
,-0.046,0.002,0.002
,-0.039,0.009,0.009
,-0.031,0.015,0.015
,-0.024,0.021,0.021
,-0.018,0.027,0.027
,-0.011,0.033,0.033
,-0.004,0.039,0.039
,0.002,0.045,0.045
,0.008,0.05,0.05
,0.014,0.055,0.055
,0.019,0.06,0.06
,0.025,0.064,0.064
,0.03,0.069,0.069
,0.035,0.073,0.073
,0.04,0.077,0.077
,0.044,0.081,0.081
,0.048,0.085,0.085
,0.052,0.088,0.088
,0.056,0.091,0.091
,0.06,0.094,0.094
,0.063,0.097,0.097
,0.067,0.1,0.1
,0.07,0.103,0.103
,0.073,0.105,0.105
,0.075,0.108,0.108
,0.078,0.11,0.11
,0.08,0.112,0.112
,0.082,0.114,0.114
,0.085,0.117,0.117
,0.087,0.119,0.119
,0.088,0.121,0.121
,0.09,0.123,0.123
,0.092,0.125,0.125
,0.094,0.127,0.127
,0.095,0.129,0.129
,0.097,0.131,0.131
,0.098,0.133,0.133
,0.1,0.135,0.135
,0.102,0.137,0.137
,0.103,0.139,0.139
,0.105,0.14,0.14
,0.106,0.142,0.142
,0.108,0.144,0.144
,0.109,0.146,0.146
,0.111,0.147,0.147
,0.112,0.149,0.149
,0.114,0.151,0.151
,0.115,0.152,0.152
,0.117,0.153,0.153
,0.118,0.155,0.155
,0.119,0.156,0.156
,0.12,0.157,0.157
,0.122,0.158,0.158
,0.123,0.158,0.158
,0.124,0.159,0.159
,0.124,0.16,0.16
,0.125,0.16,0.16
,0.126,0.161,0.161
,0.126,0.161,0.161
,0.127,0.161,0.161
,0.127,0.161,0.161
,0.127,0.161,0.161
,0.127,0.161,0.161
,0.127,0.161,0.161
,0.126,0.161,0.161
,0.126,0.161,0.161
,0.125,0.161,0.161
,0.125,0.161,0.161
,0.124,0.161,0.161
,0.124,0.161,0.161
,0.123,0.161,0.161
,0.122,0.162,0.162
,0.122,0.162,0.162
,0.121,0.162,0.162
,0.12,0.162,0.162
,0.12,0.162,0.162
,0.119,0.163,0.163
,0.119,0.163,0.163
,0.119,0.164,0.164
,0.119,0.164,0.164
,0.119,0.165,0.165
,0.119,0.165,0.165
,0.119,0.166,0.166
,0.12,0.166,0.166
,0.12,0.167,0.167
,0.121,0.168,0.168
,0.121,0.168,0.168
,0.122,0.169,0.169
,0.123,0.169,0.169
,0.124,0.17,0.17
,0.125,0.17,0.17
,0.126,0.17,0.17
,0.127,0.171,0.171
,0.127,0.171,0.171
,0.128,0.171,0.171
,0.129,0.171,0.171
,0.13,0.171,0.171
,0.131,0.17,0.17
,0.131,0.17,0.17
,0.132,0.17,0.17
,0.132,0.169,0.169
,0.132,0.168,0.168
,0.133,0.168,0.168
,0.133,0.167,0.167
,0.133,0.166,0.166
,0.133,0.165,0.165
,0.133,0.165,0.165
,0.132,0.164,0.164
,0.132,0.163,0.163
,0.132,0.162,0.162
,0.131,0.161,0.161
,0.131,0.16,0.16
,0.13,0.16,0.16
,0.13,0.159,0.159
,0.13,0.158,0.158
,0.129,0.158,0.158
,0.129,0.157,0.157
,0.129,0.157,0.157
,0.129,0.157,0.157
,0.129,0.157,0.157
,0.129,0.156,0.156
,0.129,0.156,0.156
,0.129,0.157,0.157
,0.13,0.157,0.157
,0.13,0.157,0.157
,0.131,0.157,0.157
,0.132,0.158,0.158
,0.132,0.158,0.158
,0.133,0.159,0.159
,0.134,0.159,0.159
,0.135,0.16,0.16
,0.136,0.16,0.16
,0.136,0.161,0.161
,0.137,0.161,0.161
,0.138,0.161,0.161
,0.139,0.162,0.162
,0.139,0.162,0.162
,0.14,0.162,0.162
,0.14,0.162,0.162
,0.14,0.162,0.162
,0.14,0.162,0.162
,0.14,0.162,0.162
,0.14,0.162,0.162
,0.14,0.161,0.161
,0.14,0.161,0.161
,0.139,0.16,0.16
,0.138,0.16,0.16
,0.138,0.159,0.159
,0.137,0.159,0.159
,0.136,0.158,0.158
,0.135,0.158,0.158
,0.134,0.157,0.157
,0.133,0.157,0.157
,0.131,0.156,0.156
,0.13,0.156,0.156
,0.129,0.155,0.155
,0.128,0.155,0.155
,0.127,0.154,0.154
,0.127,0.154,0.154
,0.126,0.153,0.153
,0.125,0.153,0.153
,0.125,0.153,0.153
,0.124,0.153,0.153
,0.124,0.153,0.153
,0.124,0.153,0.153
,0.124,0.152,0.152
,0.124,0.152,0.152
,0.124,0.152,0.152
,0.124,0.152,0.152
,0.124,0.152,0.152
,0.125,0.152,0.152
,0.125,0.152,0.152
,0.126,0.152,0.152
,0.126,0.152,0.152
,0.126,0.152,0.152
,0.127,0.152,0.152
,0.127,0.152,0.152
,0.128,0.152,0.152
,0.128,0.152,0.152
,0.128,0.152,0.152
,0.128,0.151,0.151
,0.128,0.151,0.151
,0.128,0.151,0.151
,0.128,0.15,0.15
,0.128,0.15,0.15
,0.127,0.149,0.149
,0.127,0.148,0.148
,0.126,0.148,0.148
,0.125,0.147,0.147
,0.124,0.146,0.146
,0.124,0.145,0.145
,0.123,0.145,0.145
,0.122,0.144,0.144
,0.121,0.143,0.143
,0.12,0.142,0.142
,0.119,0.142,0.142
,0.118,0.141,0.141
,0.117,0.14,0.14
,0.116,0.14,0.14
,0.116,0.139,0.139
,0.115,0.139,0.139
,0.114,0.138,0.138
,0.114,0.138,0.138
,0.113,0.138,0.138
,0.113,0.137,0.137
,0.113,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.112,0.137,0.137
,0.111,0.136,0.136
,0.111,0.136,0.136
,0.111,0.136,0.136
,0.11,0.135,0.135
,0.109,0.135,0.135
,0.109,0.134,0.134
,0.108,0.134,0.134
,0.107,0.133,0.133
,0.106,0.133,0.133
,0.105,0.132,0.132
,0.104,0.131,0.131
,0.103,0.131,0.131
,0.102,0.13,0.13
,0.101,0.129,0.129
,0.1,0.129,0.129
,0.099,0.129,0.129
,0.098,0.128,0.128
,0.097,0.128,0.128
,0.097,0.127,0.127
,0.096,0.127,0.127
,0.095,0.127,0.127
,0.095,0.127,0.127
,0.095,0.127,0.127
,0.094,0.127,0.127
,0.094,0.127,0.127
,0.094,0.128,0.128
,0.094,0.128,0.128
,0.094,0.128,0.128
,0.095,0.129,0.129
,0.095,0.129,0.129
,0.095,0.129,0.129
,0.095,0.13,0.13
,0.096,0.13,0.13
,0.096,0.131,0.131
,0.096,0.131,0.131
,0.097,0.131,0.131
,0.097,0.132,0.132
,0.097,0.132,0.132
,0.097,0.132,0.132
,0.097,0.132,0.132
,0.097,0.132,0.132
,0.097,0.132,0.132
,0.096,0.131,0.131
,0.096,0.131,0.131
,0.095,0.131,0.131
,0.094,0.13,0.13
,0.094,0.13,0.13
,0.093,0.129,0.129
,0.092,0.129,0.129
,0.091,0.128,0.128
,0.09,0.127,0.127
,0.089,0.126,0.126
,0.088,0.126,0.126
,0.087,0.125,0.125
,0.086,0.124,0.124
,0.085,0.123,0.123
,0.084,0.123,0.123
,0.083,0.122,0.122
,0.082,0.121,0.121
,0.081,0.12,0.12
,0.08,0.12,0.12
,0.079,0.119,0.119
,0.079,0.119,0.119
,0.078,0.118,0.118
,0.078,0.118,0.118
,0.078,0.117,0.117
,0.077,0.117,0.117
,0.077,0.117,0.117
,0.077,0.117,0.117
,0.077,0.116,0.116
,0.077,0.116,0.116
,0.078,0.116,0.116
,0.078,0.115,0.115
,0.078,0.115,0.115
,0.078,0.115,0.115
,0.078,0.115,0.115
,0.079,0.114,0.114
,0.079,0.114,0.114
,0.079,0.113,0.113
,0.079,0.113,0.113
,0.079,0.112,0.112
,0.079,0.111,0.111
,0.079,0.111,0.111
,0.079,0.11,0.11
,0.079,0.109,0.109
,0.079,0.108,0.108
,0.078,0.107,0.107
,0.078,0.106,0.106
,0.077,0.105,0.105
,0.077,0.103,0.103
,0.076,0.102,0.102
,0.076,0.101,0.101
,0.075,0.099,0.099
,0.075,0.098,0.098
,0.074,0.096,0.096
,0.073,0.095,0.095
,0.073,0.094,0.094
,0.072,0.092,0.092
,0.072,0.091,0.091
,0.071,0.09,0.09
,0.071,0.089,0.089
,0.07,0.088,0.088
,0.07,0.087,0.087
,0.07,0.086,0.086
,0.069,0.085,0.085
,0.069,0.084,0.084
,0.069,0.084,0.084
,0.069,0.083,0.083
,0.069,0.082,0.082
,0.07,0.082,0.082
,0.07,0.081,0.081
,0.07,0.081,0.081
,0.07,0.081,0.081
,0.071,0.08,0.08
,0.071,0.08,0.08
,0.071,0.08,0.08
,0.071,0.08,0.08
,0.072,0.079,0.079
,0.072,0.079,0.079
,0.072,0.079,0.079
,0.072,0.079,0.079
,0.072,0.078,0.078
,0.072,0.078,0.078
,0.072,0.077,0.077
,0.072,0.077,0.077
,0.072,0.076,0.076
,0.072,0.076,0.076
,0.071,0.075,0.075
,0.071,0.074,0.074
,0.071,0.074,0.074
,0.07,0.073,0.073
,0.069,0.072,0.072
,0.069,0.071,0.071
,0.068,0.07,0.07
,0.068,0.069,0.069
,0.067,0.068,0.068
,0.066,0.067,0.067
,0.065,0.066,0.066
,0.065,0.065,0.065
,0.064,0.064,0.064
,0.063,0.062,0.062
,0.063,0.061,0.061
,0.062,0.06,0.06
,0.062,0.059,0.059
,0.061,0.058,0.058
,0.061,0.057,0.057
,0.06,0.056,0.056
,0.06,0.055,0.055
,0.06,0.054,0.054
,0.059,0.053,0.053
,0.059,0.052,0.052
,0.059,0.051,0.051
,0.059,0.05,0.05
,0.059,0.049,0.049
,0.059,0.048,0.048
,0.058,0.048,0.048
,0.058,0.047,0.047
,0.058,0.046,0.046
,0.058,0.046,0.046
,0.058,0.045,0.045
,0.058,0.044,0.044
,0.057,0.044,0.044
,0.057,0.043,0.043
,0.057,0.042,0.042
,0.056,0.041,0.041
,0.056,0.041,0.041
,0.055,0.04,0.04
,0.054,0.039,0.039
,0.054,0.038,0.038
,0.053,0.038,0.038
,0.052,0.037,0.037
,0.052,0.036,0.036
,0.051,0.035,0.035
,0.05,0.034,0.034
,0.049,0.033,0.033
,0.048,0.032,0.032
,0.047,0.032,0.032
,0.046,0.031,0.031
,0.045,0.03,0.03
,0.044,0.029,0.029
,0.044,0.028,0.028
,0.043,0.028,0.028
,0.042,0.027,0.027
,0.041,0.026,0.026
,0.041,0.026,0.026
,0.04,0.025,0.025
,0.04,0.025,0.025
,0.039,0.024,0.024
,0.039,0.024,0.024
,0.038,0.024,0.024
,0.038,0.023,0.023
,0.038,0.023,0.023
,0.037,0.023,0.023
,0.037,0.022,0.022
,0.037,0.022,0.022
,0.037,0.022,0.022
,0.036,0.021,0.021
,0.036,0.021,0.021
,0.036,0.02,0.02
,0.036,0.02,0.02
,0.035,0.019,0.019
,0.035,0.019,0.019
,0.035,0.018,0.018
,0.034,0.018,0.018
,0.034,0.017,0.017
,0.033,0.016,0.016
,0.032,0.015,0.015
,0.032,0.014,0.014
,0.031,0.013,0.013
,0.03,0.012,0.012
,0.029,0.011,0.011
,0.028,0.01,0.01
,0.027,0.009,0.009
,0.026,0.008,0.008
,0.025,0.007,0.007
,0.024,0.006,0.006
,0.023,0.005,0.005
,0.022,0.004,0.004
,0.021,0.002,0.002
,0.02,0.001,0.001
,0.019,0,0
,0.018,-0.001,-0.001
,0.017,-0.002,-0.002
,0.016,-0.003,-0.003
,0.015,-0.004,-0.004
,0.014,-0.004,-0.004
,0.013,-0.005,-0.005
,0.012,-0.006,-0.006
,0.011,-0.007,-0.007
,0.011,-0.007,-0.007
,0.01,-0.008,-0.008
,0.009,-0.009,-0.009
,0.008,-0.009,-0.009
,0.008,-0.01,-0.01
,0.007,-0.01,-0.01
,0.006,-0.011,-0.011
,0.006,-0.011,-0.011
,0.005,-0.012,-0.012
,0.004,-0.012,-0.012
,0.004,-0.013,-0.013
,0.003,-0.013,-0.013
,0.002,-0.014,-0.014
,0.001,-0.015,-0.015
,0.001,-0.015,-0.015
,0,-0.016,-0.016
,-0.001,-0.017,-0.017
,-0.002,-0.017,-0.017
,-0.003,-0.018,-0.018
,-0.004,-0.019,-0.019
,-0.005,-0.02,-0.02
,-0.006,-0.021,-0.021
,-0.007,-0.022,-0.022
,-0.008,-0.023,-0.023
,-0.009,-0.024,-0.024
,-0.01,-0.025,-0.025
,-0.011,-0.026,-0.026
,-0.012,-0.027,-0.027
,-0.013,-0.028,-0.028
,-0.014,-0.029,-0.029
,-0.015,-0.03,-0.03
,-0.016,-0.031,-0.031
,-0.017,-0.032,-0.032
,-0.018,-0.033,-0.033
,-0.019,-0.034,-0.034
,-0.02,-0.035,-0.035
,-0.02,-0.035,-0.035
,-0.021,-0.036,-0.036
,-0.022,-0.037,-0.037
,-0.023,-0.038,-0.038
,-0.024,-0.038,-0.038
,-0.025,-0.039,-0.039
,-0.026,-0.039,-0.039
,-0.027,-0.039,-0.039
,-0.027,-0.04,-0.04
,-0.028,-0.04,-0.04
,-0.029,-0.04,-0.04
,-0.03,-0.041,-0.041
,-0.03,-0.041,-0.041
,-0.031,-0.041,-0.041
,-0.032,-0.041,-0.041
,-0.033,-0.042,-0.042
,-0.034,-0.042,-0.042
,-0.034,-0.042,-0.042
,-0.035,-0.043,-0.043
,-0.036,-0.043,-0.043
,-0.037,-0.044,-0.044
